"went","","shirts","sale","vnecks","","sale","sign","said","went","check","","werent","said","something","cashier","carol","gave","nothing","attitude","real","short","snappy","refused","verify","signage","worst","customer","service","ever","","","","","","","","","","","","","","","","","","","","","","","","",""
"food","tasted","","","chicken","never","","back","should've","follow","mind","walked","store","really","","smell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"attitudes","give","cold","food","sometimes","","","","just","wanted","food","fresh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"poor","","repair","simple","issue","rates","","high","advise","check","around","","change","place","repair","shop","","boys","","less","expensive","effect","repair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"received","hotel","room","serviced","razors","used","soap","cans","soda","poor","condition","","","","told","front","desk","","resolve","hotel","rooms","true","house","keeping","staff","service","room","able","","minutes","later","find","another","room","","follow","poor","customer","service","","","","","","","","","","","","","","","",""
"seriously","worst","place","ever","slow","rude","","","hours","busy","still","took","long","","started","nail","lady","also","gave","change","back","finish","nails","tipped","almost","rude","slow","reason","","star","least","like","nails","even","though","shape","asked","","","","","","","","","","","","","","","","","",""
"went","","abc's","last","saturday","food","bland","deserts","","","","deal","place","just","good","owners","just","","","pansies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"shitty","stopped","midnight","saturday","surprised","find","almost","empty","church","although","","open","till","","server","made","pretty","clear","want","deal","customers","anymore","ordered","beer","pretty","good","","overall","felt","unwelcome","appalled","rude","service","maybe","just","","night","","impressed","","","","","","","","","","","","","","","",""
"absolute","worst","","evans","ever","serious","horrible","food","best","","","food","gross","sent","back","nickel","dimed","","else","received","","received","food","","next","","","food","good","waitress","care","","pancakes","even","","better","places","","","","","","","","","","","","","","","","","",""
"impressed","","cream","sandwich","size","","looks","","outside","packaging","","makes","look","bigger","also","lacks","flavor","","","worth","bland","pastries","worst","part","cashier","","someone","","front","huge","line","even","anything","","","","","","","","","","","","","","","","","","","","","",""
"worst","dunkin","donuts","location","never","seem","","orders","right","someone","picky","complains","","like","","time","messing","order","just","feel","like","","anymore","unless","","inside","check","order","make","sure","","right","just","really","sucks","","work","made","","asked","wrong","","","","","","","","","","","","","",""
"worst","","buying","service","","ever","sales","","wanted","nothing","","used","","multiple","issues","first","weeks","","service","said","performed","work","warrantee","turned","inspected","another","dealer's","service","dept","","clowns","","stadium","","","","","","","","","","","","","","","","","","","","","",""
"place","probably","","poorest","brunch","decision","made","","jerk","chicken","toast","taste","good","even","charge","extra","","sauce","despite","price","offer","","","days","","","place","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","food","start","massive","","throw","","probably","cook","till","just","ready","package","single","serve","freezer","bags","ship","stores","","even","","","franchise","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"place","service","slow","time","operate","patients","taking","long","","","","","","","","","just","","call","","doctor","","","just","","","prescribe","doctor","take","almost","","half","hour","","","","","","","","","","","","","","","","","","","","","",""
"horrible","horrible","horrible","customer","service","cashier","think","owners","wife","black","hair","","black","framed","reading","glasses","manners","","customer","service","attitude","needs","retire","fired","zero","stars","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"horrible","services","manager","night","ordered","large","fries","even","filled","like","ordered","medium","","instead","never","","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
