CommodityCode,CommodityDescription,CountryCode,CountryName,MarketYear,CalendarYear,Month,AttributeId,AttributeDescription,UnitId,UnitDescription,Value
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,57,Imports,21,(MT)                ,7900.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,86,Total Supply,21,(MT)                ,7900.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,125,Domestic Consumption,21,(MT)                ,7900.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MX,Mexico                        ,2010,2014,10,178,Total Distribution,21,(MT)                ,7900.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,57,Imports,21,(MT)                ,2800.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,86,Total Supply,21,(MT)                ,2800.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,125,Domestic Consumption,21,(MT)                ,2800.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",MY,Malaysia                      ,2010,2014,10,178,Total Distribution,21,(MT)                ,2800.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,57,Imports,21,(MT)                ,2400.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,86,Total Supply,21,(MT)                ,2400.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,125,Domestic Consumption,21,(MT)                ,2400.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",NO,Norway                        ,2010,2014,10,178,Total Distribution,21,(MT)                ,2400.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,57,Imports,21,(MT)                ,4600.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,86,Total Supply,21,(MT)                ,4600.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,125,Domestic Consumption,21,(MT)                ,4600.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",PK,Pakistan                      ,2010,2018,10,178,Total Distribution,21,(MT)                ,4600.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,57,Imports,21,(MT)                ,15900.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,86,Total Supply,21,(MT)                ,15900.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,125,Domestic Consumption,21,(MT)                ,15900.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",RS,Russia                        ,2010,2014,10,178,Total Distribution,21,(MT)                ,15900.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,57,Imports,21,(MT)                ,6900.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,86,Total Supply,21,(MT)                ,6900.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,125,Domestic Consumption,21,(MT)                ,6900.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SA,Saudi Arabia                  ,2010,2018,10,178,Total Distribution,21,(MT)                ,6900.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,57,Imports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,86,Total Supply,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,125,Domestic Consumption,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SP,Spain                         ,2010,2010,10,178,Total Distribution,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,57,Imports,21,(MT)                ,4300.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,86,Total Supply,21,(MT)                ,4300.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,88,Exports,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,125,Domestic Consumption,21,(MT)                ,4300.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,176,Ending Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",SZ,Switzerland                   ,2010,2012,10,178,Total Distribution,21,(MT)                ,4300.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,1,Area Planted,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,4,Area Harvested,12,(HA)                ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,17,Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,19,Non-Bearing Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,16,Total Trees,10,(1000 TREES)        ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,20,Beginning Stocks,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,28,Production,21,(MT)                ,0.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,57,Imports,21,(MT)                ,42600.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,86,Total Supply,21,(MT)                ,42600.0
0577400,"Almonds, Shelled Basis        ",TC,United Arab Emirates          ,2010,2014,10,88,Exports,21,(MT)                ,0.0
