CommodityCode,CommodityDescription,MarketYear,CalendarYear,Month,AttributeDescription,UnitDescription,Value
0013000,"Animal Numbers, Swine         ",2011,2018,10,Production (Pig Crop),(1000 HEAD)         ,115086.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Total Imports,(1000 HEAD)         ,5795.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Total Supply,(1000 HEAD)         ,185606.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Other Slaughter,(1000 HEAD)         ,107808.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Total Slaughter,(1000 HEAD)         ,110860.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Loss,(1000 HEAD)         ,8457.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Production Change,(PERCENT)           ,2.0
0013000,"Animal Numbers, Swine         ",2011,2018,10,Production to Sows,(PERCENT)           ,19.92
0013000,"Animal Numbers, Swine         ",2011,2018,10,Slaughter to Total Supply,(PERCENT)           ,60.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Total Beginning Stocks,(1000 HEAD)         ,66259.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,5803.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Production (Pig Crop),(1000 HEAD)         ,116655.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Total Imports,(1000 HEAD)         ,5656.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Total Supply,(1000 HEAD)         ,188570.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Other Slaughter,(1000 HEAD)         ,110130.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Total Slaughter,(1000 HEAD)         ,113163.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Loss,(1000 HEAD)         ,9127.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Production Change,(PERCENT)           ,1.0
0013000,"Animal Numbers, Swine         ",2012,2020,04,Production to Sows,(PERCENT)           ,20.1
0013000,"Animal Numbers, Swine         ",2012,2020,04,Slaughter to Total Supply,(PERCENT)           ,60.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Total Beginning Stocks,(1000 HEAD)         ,66224.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,5819.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Production (Pig Crop),(1000 HEAD)         ,115135.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Total Imports,(1000 HEAD)         ,4948.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Total Supply,(1000 HEAD)         ,186307.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Total Exports,(1000 HEAD)         ,34.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Sow Slaughter,(1000 HEAD)         ,2953.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Loss,(1000 HEAD)         ,9421.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Ending Inventories,(1000 HEAD)         ,64775.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Total Distribution,(1000 HEAD)         ,186307.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Slaughter to Inventory,(PERCENT)           ,169.0
0013000,"Animal Numbers, Swine         ",2013,2020,04,Slaughter to Total Supply,(PERCENT)           ,60.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Total Beginning Stocks,(1000 HEAD)         ,64775.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,5757.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Production (Pig Crop),(1000 HEAD)         ,114754.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Total Imports,(1000 HEAD)         ,4947.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Total Supply,(1000 HEAD)         ,184476.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Total Exports,(1000 HEAD)         ,19.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Sow Slaughter,(1000 HEAD)         ,2807.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Loss,(1000 HEAD)         ,9955.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Ending Inventories,(1000 HEAD)         ,67626.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Total Distribution,(1000 HEAD)         ,184476.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Slaughter to Inventory,(PERCENT)           ,165.0
0013000,"Animal Numbers, Swine         ",2014,2020,04,Slaughter to Total Supply,(PERCENT)           ,58.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Total Beginning Stocks,(1000 HEAD)         ,67626.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,5939.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Production (Pig Crop),(1000 HEAD)         ,121441.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Total Imports,(1000 HEAD)         ,5740.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Total Supply,(1000 HEAD)         ,194807.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Total Exports,(1000 HEAD)         ,41.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Sow Slaughter,(1000 HEAD)         ,2872.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Other Slaughter,(1000 HEAD)         ,112553.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Total Slaughter,(1000 HEAD)         ,115425.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Loss,(1000 HEAD)         ,10322.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Ending Inventories,(1000 HEAD)         ,69019.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Inventory Balance,(1000 HEAD)         ,1393.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Inventory Change,(PERCENT)           ,2.0
0013000,"Animal Numbers, Swine         ",2015,2020,04,Sow Change,(PERCENT)           ,3.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Total Beginning Stocks,(1000 HEAD)         ,69019.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,6002.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Production (Pig Crop),(1000 HEAD)         ,125907.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Total Imports,(1000 HEAD)         ,5657.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Total Supply,(1000 HEAD)         ,200583.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Total Exports,(1000 HEAD)         ,48.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Sow Slaughter,(1000 HEAD)         ,2905.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Other Slaughter,(1000 HEAD)         ,115315.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Total Slaughter,(1000 HEAD)         ,118220.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Loss,(1000 HEAD)         ,10970.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Ending Inventories,(1000 HEAD)         ,71345.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Inventory Balance,(1000 HEAD)         ,2326.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Inventory Change,(PERCENT)           ,3.0
0013000,"Animal Numbers, Swine         ",2016,2020,04,Sow Change,(PERCENT)           ,1.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Beginning Stocks,(1000 HEAD)         ,71345.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,6110.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Production (Pig Crop),(1000 HEAD)         ,129429.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Imports,(1000 HEAD)         ,5597.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Supply,(1000 HEAD)         ,206371.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Exports,(1000 HEAD)         ,59.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Slaughter,(1000 HEAD)         ,121317.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Loss,(1000 HEAD)         ,11850.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Ending Inventories,(1000 HEAD)         ,73145.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Total Distribution,(1000 HEAD)         ,206371.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Inventory Balance,(1000 HEAD)         ,1800.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Inventory Change,(PERCENT)           ,3.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Sow Change,(PERCENT)           ,2.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Production Change,(PERCENT)           ,3.0
0013000,"Animal Numbers, Swine         ",2017,2020,04,Production to Sows,(PERCENT)           ,21.18
0013000,"Animal Numbers, Swine         ",2017,2020,04,Slaughter to Inventory,(PERCENT)           ,170.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Beginning Stocks,(1000 HEAD)         ,73145.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Sow Beginning Stocks,(1000 HEAD)         ,6179.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Production (Pig Crop),(1000 HEAD)         ,132568.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Imports,(1000 HEAD)         ,5250.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Supply,(1000 HEAD)         ,210963.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Exports,(1000 HEAD)         ,64.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Slaughter,(1000 HEAD)         ,124435.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Loss,(1000 HEAD)         ,11394.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Ending Inventories,(1000 HEAD)         ,75070.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Total Distribution,(1000 HEAD)         ,210963.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Inventory Balance,(1000 HEAD)         ,1925.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Inventory Change,(PERCENT)           ,3.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Sow Change,(PERCENT)           ,1.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Production Change,(PERCENT)           ,2.0
0013000,"Animal Numbers, Swine         ",2018,2020,04,Production to Sows,(PERCENT)           ,21.45
0013000,"Animal Numbers, Swine         ",2018,2020,04,Slaughter to Inventory,(PERCENT)           ,170.0
0574000,"Apples, Fresh                 ",2007,2010,12,Commercial Production,(MT)                ,4102967.0
0574000,"Apples, Fresh                 ",2007,2010,12,Production,(MT)                ,4102967.0
0574000,"Apples, Fresh                 ",2007,2010,12,Imports,(MT)                ,172887.0
0574000,"Apples, Fresh                 ",2007,2010,12,Total Supply,(MT)                ,4275854.0
0574000,"Apples, Fresh                 ",2007,2010,12,Fresh Dom. Consumption,(MT)                ,2256357.0
0574000,"Apples, Fresh                 ",2007,2010,12,Exports,(MT)                ,673176.0
0574000,"Apples, Fresh                 ",2007,2010,12,For Processing,(MT)                ,1346321.0
0574000,"Apples, Fresh                 ",2007,2010,12,Total Distribution,(MT)                ,4275854.0
0574000,"Apples, Fresh                 ",2008,2014,12,Commercial Production,(MT)                ,4323508.0
0574000,"Apples, Fresh                 ",2008,2014,12,Production,(MT)                ,4323508.0
0574000,"Apples, Fresh                 ",2008,2014,12,Imports,(MT)                ,165004.0
0574000,"Apples, Fresh                 ",2008,2014,12,Total Supply,(MT)                ,4488512.0
0574000,"Apples, Fresh                 ",2008,2014,12,Fresh Dom. Consumption,(MT)                ,2205757.0
0574000,"Apples, Fresh                 ",2008,2014,12,Exports,(MT)                ,801755.0
0574000,"Apples, Fresh                 ",2008,2014,12,For Processing,(MT)                ,1481000.0
0574000,"Apples, Fresh                 ",2008,2014,12,Total Distribution,(MT)                ,4488512.0
0574000,"Apples, Fresh                 ",2009,2014,12,Commercial Production,(MT)                ,4279917.0
0574000,"Apples, Fresh                 ",2009,2014,12,Total Supply,(MT)                ,4462176.0
0574000,"Apples, Fresh                 ",2009,2014,12,Exports,(MT)                ,769249.0
0574000,"Apples, Fresh                 ",2010,2015,06,Commercial Production,(MT)                ,4175319.0
0574000,"Apples, Fresh                 ",2010,2015,06,Production,(MT)                ,4175319.0
0574000,"Apples, Fresh                 ",2010,2015,06,Imports,(MT)                ,149086.0
0574000,"Apples, Fresh                 ",2010,2015,06,Total Supply,(MT)                ,4324405.0
0574000,"Apples, Fresh                 ",2010,2015,06,Fresh Dom. Consumption,(MT)                ,2156529.0
0574000,"Apples, Fresh                 ",2010,2015,06,Exports,(MT)                ,826966.0
0574000,"Apples, Fresh                 ",2010,2015,06,For Processing,(MT)                ,1340910.0
0574000,"Apples, Fresh                 ",2011,2015,12,Commercial Production,(MT)                ,4231474.0
0574000,"Apples, Fresh                 ",2011,2015,12,Production,(MT)                ,4231474.0
0574000,"Apples, Fresh                 ",2011,2015,12,Imports,(MT)                ,172846.0
0574000,"Apples, Fresh                 ",2011,2015,12,Total Supply,(MT)                ,4404320.0
0574000,"Apples, Fresh                 ",2011,2015,12,Fresh Dom. Consumption,(MT)                ,2194944.0
0574000,"Apples, Fresh                 ",2011,2015,12,Exports,(MT)                ,841386.0
0574000,"Apples, Fresh                 ",2011,2015,12,For Processing,(MT)                ,1367990.0
0574000,"Apples, Fresh                 ",2012,2019,06,Commercial Production,(MT)                ,4048993.0
0574000,"Apples, Fresh                 ",2012,2019,06,Production,(MT)                ,4048993.0
0574000,"Apples, Fresh                 ",2012,2019,06,Imports,(MT)                ,195122.0
0574000,"Apples, Fresh                 ",2012,2019,06,Total Supply,(MT)                ,4244115.0
0574000,"Apples, Fresh                 ",2012,2019,06,Fresh Dom. Consumption,(MT)                ,2293318.0
0574000,"Apples, Fresh                 ",2012,2019,06,Exports,(MT)                ,893201.0
0574000,"Apples, Fresh                 ",2012,2019,06,For Processing,(MT)                ,1057596.0
0574000,"Apples, Fresh                 ",2013,2019,06,Commercial Production,(MT)                ,4731741.0
0574000,"Apples, Fresh                 ",2013,2019,06,Production,(MT)                ,4731741.0
0574000,"Apples, Fresh                 ",2013,2019,06,Imports,(MT)                ,213182.0
0574000,"Apples, Fresh                 ",2013,2019,06,Total Supply,(MT)                ,4944923.0
0574000,"Apples, Fresh                 ",2013,2019,06,Fresh Dom. Consumption,(MT)                ,2508424.0
0574000,"Apples, Fresh                 ",2013,2019,06,Exports,(MT)                ,843029.0
0574000,"Apples, Fresh                 ",2013,2019,06,For Processing,(MT)                ,1593470.0
0574000,"Apples, Fresh                 ",2014,2020,06,Commercial Production,(MT)                ,5111942.0
0574000,"Apples, Fresh                 ",2014,2020,06,Production,(MT)                ,5111942.0
0574000,"Apples, Fresh                 ",2014,2020,06,Imports,(MT)                ,163359.0
0574000,"Apples, Fresh                 ",2014,2020,06,Total Supply,(MT)                ,5275301.0
0574000,"Apples, Fresh                 ",2014,2020,06,Fresh Dom. Consumption,(MT)                ,2713835.0
0574000,"Apples, Fresh                 ",2014,2020,06,Exports,(MT)                ,1036987.0
0574000,"Apples, Fresh                 ",2014,2020,06,For Processing,(MT)                ,1524479.0
0574000,"Apples, Fresh                 ",2015,2020,06,Commercial Production,(MT)                ,4546312.0
0574000,"Apples, Fresh                 ",2015,2020,06,Production,(MT)                ,4546312.0
0574000,"Apples, Fresh                 ",2015,2020,06,Imports,(MT)                ,188062.0
0574000,"Apples, Fresh                 ",2015,2020,06,Total Supply,(MT)                ,4734374.0
0574000,"Apples, Fresh                 ",2015,2020,06,Fresh Dom. Consumption,(MT)                ,2552581.0
0574000,"Apples, Fresh                 ",2015,2020,06,Exports,(MT)                ,778015.0
0574000,"Apples, Fresh                 ",2015,2020,06,For Processing,(MT)                ,1403778.0
0574000,"Apples, Fresh                 ",2016,2020,06,Commercial Production,(MT)                ,5010201.0
0574000,"Apples, Fresh                 ",2016,2020,06,Production,(MT)                ,5010201.0
0574000,"Apples, Fresh                 ",2016,2020,06,Imports,(MT)                ,171039.0
0574000,"Apples, Fresh                 ",2016,2020,06,Total Supply,(MT)                ,5181240.0
0574000,"Apples, Fresh                 ",2016,2020,06,Fresh Dom. Consumption,(MT)                ,2816644.0
0574000,"Apples, Fresh                 ",2016,2020,06,Exports,(MT)                ,867514.0
0574000,"Apples, Fresh                 ",2016,2020,06,For Processing,(MT)                ,1497082.0
0574000,"Apples, Fresh                 ",2017,2020,06,Commercial Production,(MT)                ,5084727.0
0574000,"Apples, Fresh                 ",2017,2020,06,Production,(MT)                ,5084727.0
0574000,"Apples, Fresh                 ",2017,2020,06,Imports,(MT)                ,134322.0
0574000,"Apples, Fresh                 ",2017,2020,06,Total Supply,(MT)                ,5219049.0
0574000,"Apples, Fresh                 ",2017,2020,06,Fresh Dom. Consumption,(MT)                ,2672239.0
0574000,"Apples, Fresh                 ",2017,2020,06,Exports,(MT)                ,1007272.0
0574000,"Apples, Fresh                 ",2017,2020,06,For Processing,(MT)                ,1539538.0
0574000,"Apples, Fresh                 ",2018,2020,06,Commercial Production,(MT)                ,4486393.0
0574000,"Apples, Fresh                 ",2018,2020,06,Production,(MT)                ,4486393.0
